icao,"name",lat,lon,runways,ils
YBNI,"Baniyala",-13.19936400,136.22778300,1,0
YBNM,"Benmara",-17.91382800,136.90252700,2,0
YBNP,"Barronup",-17.33880819,145.56794898,1,0
YBNS,"Bairnsdale",-37.88216575,147.56734907,3,0
YBNY,"Brunchilly Stn",-18.86929525,134.49874825,1,0
YBOA,"Boonah",-28.01957748,152.67229970,1,0
YBOB,"Boorabin",-31.20637794,120.32410749,1,0
YBOC,"Booleroo Centre",-32.88397039,138.36571334,1,0
YBOE,"Bocrabee Cls",-22.26051300,121.36999500,1,0
YBOG,"Boggabri",-30.72681402,150.04105618,1,0
YBOI,"Boigu Island",-09.23250760,142.21877113,1,0
YBOK,"Oakey",-27.41433100,151.73440300,5,1
YBOL,"Boggabilla",-28.61801338,150.33931120,1,0
YBOM,"Bombala",-36.90657192,149.18387197,2,0
YBON,"Bindoon",-31.29839254,116.26080805,1,0
YBOO,"Bindoon",-31.33967199,116.18919278,1,0
YBOP,"Boyup Brook",-33.90131919,116.45039707,1,0
YBOR,"Bordertown",-36.26597903,140.72134746,2,0
YBOS,"Brooking Springs Hs",-18.11173939,125.63386354,1,0
YBOT,"Boatman",-27.26900867,146.90461390,1,0
YBOU,"Boulia",-22.91166772,139.90290451,2,0
YBOV,"Border Village",-31.63831196,129.00420467,2,0
YBOY,"Booylgoo Springs",-27.74872601,119.90178993,1,0
YBPI,"Brampton Island",-20.80110700,149.27633700,1,0
YBPK,"Bronte (forestry)",-42.16257877,146.49450549,1,0
YBPN,"Proserpine Whitsunday Coast",-20.48973705,148.55082405,2,0
YBRA,"Benambra",-36.97107015,147.70117561,1,0
YBRC,"Barrow Creek",-21.54031985,133.87056061,1,0
YBRD,"Bradshaw",-15.34681955,130.27646733,1,0
YBRE,"Bremer Island",-12.08470944,136.80868088,1,0
YBRI,"Berri",-34.29268016,140.61107181,1,0
YBRJ,"Burren Junction",-30.15427203,148.96993162,1,0
YBRK,"Rockhampton",-23.37695386,150.47739516,2,0
YBRL,"Borroloola",-16.07157852,136.30591601,1,0
YBRM,"Broome Intl",-17.95218146,122.23408544,1,0
YBRN,"Balranald",-34.62383392,143.57572775,2,0
YBRO,"Bruce Rock",-31.88629661,118.11575787,3,0
YBRS,"Barwon Heads",-38.25879087,144.42664876,2,0
YBRT,"Barratta Hs",-31.96305714,139.09888622,1,0
YBRU,"Brunette Downs",-18.63718569,135.94470259,2,0
YBRW,"Brewarrina",-29.97207400,146.81429000,1,0
YBRY,"Barimunya",-22.67265546,119.16577786,1,0
YBSG,"Scherger (raaf)",-12.62465453,142.08292427,1,0
YBSN,"Bessie Springs",-16.65030241,135.84852449,1,0
YBSP,"Bond Springs",-23.51247087,133.84442422,2,0
YBSS,"Bacchus Marsh",-37.73138390,144.43066465,2,0
YBST,"Billabong Stn",-33.72584456,147.51029394,1,0
YBSU,"Sunshine Coast",-26.60512445,153.08755161,2,0
YBTC,"Beatrice Downs",-24.18555234,142.88527130,1,0
YBTD,"Brighton Downs",-23.35679922,141.54998223,1,0
YBTG,"Tangalooma",-27.1364002,153.3611298,1,0
YBTH,"Bathurst",-33.41404000,149.65560900,2,0
YBTI,"Bathurst Island",-11.76968561,130.62025828,1,0
YBTK,"Bentinck Island",-17.09168050,139.56723092,1,0
YBTL,"Townsville Intl",-19.25164573,146.76420275,2,1
YBTN,"Barton Siding",-30.52329498,132.67005167,1,0
YBTP,"Battery Downs",-19.43196911,145.85078128,1,0
YBTR,"Blackwater",-23.60253700,148.80821100,1,0
YBTU,"Bootu Creek",-18.71598676,134.08681250,1,0
YBTV,"Batavia Downs",-12.65762049,142.68163040,1,0
YBUD,"Bundaberg",-24.89915460,152.32170602,2,0
YBUG,"Bulga Downs Stn",-28.49659856,119.74562753,2,0
YBUH,"Buckingham Downs",-22.07654383,139.75811858,2,0
YBUL,"Bulgunnia",-30.18182537,134.90535293,3,0
YBUN,"Bunbury",-33.37497106,115.68230873,1,0
YBUO,"Bulloo Downs",-28.52669923,142.96021817,2,0
YBUR,"Burrum",-12.30852168,135.95818225,1,0
YBUT,"Butheroo",-31.76584031,149.42949920,1,0
YBUY,"Bunyan",-36.13343911,149.13088369,4,0
YBVA,"Balaklava",-34.08409620,138.33722881,2,0
YBVE,"Bellevue",-16.51428643,144.18729349,1,0
YBVL,"Blackville",-31.58859549,150.17478062,2,0
YBVY,"Bullo River Valley",-15.46653236,129.76779242,1,0
YBWG,"Bronzewing",-27.36494774,121.03216131,1,0
YBWI,"Burdekin Wilderness Lodge",-20.59407295,147.09485912,1,0
YBWM,"Bulimba",-16.88041441,143.47999808,1,0
YBWN,"Bowen",-20.01592945,148.21529906,2,0
YBWO,"Bowen Downs",-22.46647404,145.00429249,1,0
YBWP,"Weipa",-12.68049590,141.92426733,1,0
YBWR,"Bolwarra",-17.38649236,144.17100825,1,0
YBWT,"Bowthorn",-18.07498074,138.27159189,1,0
YBWX,"Barrow Island",-20.86614406,115.40595993,1,0
YBXH,"Branxholme",-37.84619012,141.72425289,1,0
YBYA,"Bryah",-25.50837072,118.79625872,4,0
YBYD,"Bonney Downs Stn",-22.16347214,119.92203814,2,0
YBYI,"Bruny Island",-43.23126547,147.37774609,1,0
YBYL,"Baryulgil",-29.22101813,152.61722539,1,0
YBYM,"Buymarr",-12.69218098,136.63422583,1,0
YBYN,"Brooklyn",-16.56931674,145.15432956,1,0
YBYO,"Brymaroo",-27.23404858,151.61847205,1,0
YBYR,"Byrock",-30.66086056,146.40020370,1,0
YBYS,"Beverley Springs Station",-16.72974914,125.43878684,1,0
YBYW,"Bayswater",-25.42254738,145.62595690,1,0
YCAB,"Caboolture",-27.07746893,152.98594540,2,0
YCAC,"Cattle Creek",-17.60290534,131.54572573,1,0
YCAE,"Campbell Town (quornhall)",-41.97018350,147.52989936,1,0
YCAG,"Caiguna",-32.27134052,125.48662454,1,0
YCAH,"Coolah",-31.77439993,149.61025615,1,0
YCAI,"Callion",-30.11849621,120.57755506,1,0
YCAJ,"Cadjebut",-18.69476122,125.89889619,1,0
YCAL,"Castlemaine",-37.13347126,144.16186660,2,0
YCAM,"Cannington Stn",-21.89344623,140.91396714,1,0
YCAN,"Cannon Hill Community",-12.35788181,132.94574705,1,0
YCAR,"Carnarvon",-24.88344847,113.66416012,2,0
YCAS,"Casino",-28.87633300,153.05093900,3,0
YCAW,"Cambewarra",-34.83347895,150.58113609,1,0
YCBA,"Cobar",-31.53738128,145.79770931,2,0
YCBB,"Coonabarabran",-31.33250224,149.26967560,2,0
YCBC,"Come By Chance",-30.33796923,148.47186013,1,0
YCBE,"Canobie",-19.47740323,140.92738180,1,0
YCBG,"Cambridge",-42.82985500,147.47540900,3,0
YCBL,"Camballin",-17.98654828,124.16830336,1,0
YCBN,"Cape Barren Island",-40.38983974,148.01940817,3,0
YCBP,"Coober Pedy",-29.03561300,134.72283843,2,0
YCBR,"Collarenebri",-29.52366857,148.57558319,2,0
YCBS,"Cooneybar",-30.95562182,146.31750495,1,0
YCBT,"Cobar Town",-31.52626891,145.81297857,2,0
YCBY,"Cow Bay",-16.22520189,145.42194746,1,0
YCCA,"Chinchilla",-26.76653000,150.61521600,2,0
YCCF,"Cape Crawford",-16.68470771,135.72881004,1,0
YCCK,"Canteen Creek",-20.63987851,135.58754331,1,0
YCCR,"Coomalie Creek",-13.00409624,131.12897404,1,0
YCCT,"Coconut Island",-10.04979934,143.06757230,1,0
YCCY,"Cloncurry",-20.66878539,140.50816996,2,0
YCDB,"Coondambo",-31.05696873,135.86513123,3,0
YCDE,"Cobden",-38.32367819,143.05730059,2,0
YCDH,"Cadney Homestead",-27.90492178,134.05560804,1,0
YCDO,"Condobolin",-33.06981234,147.21281931,2,0
YCDR,"Caloundra",-26.79919671,153.10905962,2,0
YCDS,"Childers",-25.25244417,152.33688475,1,0
YCDT,"Carandotta",-21.97060046,138.61489038,1,0
YCDU,"Ceduna",-32.12394250,133.70177957,2,0
YCDV,"Caldervale Stn",-25.11343344,146.83886533,2,0
YCED,"Cedars Park",-24.58347786,150.19493255,1,0
YCEE,"Cleve",-33.70886098,136.50099118,2,0
YCEL,"Capella",-23.09066521,148.00798208,1,0
YCEM,"Coldstream",-37.72685288,145.40924225,1,0
YCES,"Ceres",-38.14663251,144.26147034,1,0
YCFD,"Camfield Station",-17.02300469,131.32567117,1,0
YCFE,"Corfield",-21.71206937,143.37758824,1,0
YCFH,"Clifton Hills",-27.01715241,138.89421096,2,0
YCFL,"Cape Flattery",-14.96747906,145.30915774,1,0
YCFN,"Clifton",-27.92571513,151.85126660,1,0
YCFS,"Coffs Harbour",-30.32396900,153.11585700,2,0
YCGA,"Canungra International",-27.935951,153.116609,1,0
YCGI,"Carnegie Station",-25.79859694,122.94802507,2,0
YCGL,"Cungelella",-24.68346994,147.16257220,1,0
YCGO,"Chillagoe",-17.14093473,144.52778427,1,0
YCGR,"Challenger",-29.87213316,133.57585129,1,0
YCHA,"Charlotte Plains",-20.43064786,143.86187634,1,0
YCHB,"Cherrabah",-28.43151513,152.09242482,1,0
YCHE,"Cashmere Downs Stn",-28.95203255,119.57500501,1,0
YCHI,"Cape Shield (djarrakpi)",-13.28985607,136.35679467,1,0
YCHL,"Charlton",-36.28527316,143.33509348,1,0
YCHP,"Yanchep",-31.55070700,115.66142800,1,0
YCHQ,"Chesterfield",-21.60348154,147.60652012,1,0
YCHS,"Cheviot Hills",-19.64455491,144.13968971,1,0
YCHT,"Charters Towers",-20.04726490,146.27001131,2,0
YCHY,"Cherrydale",-32.42778029,150.07414587,1,0
YCIG,"Corrigin",-32.33719695,117.83007532,2,0
YCII,"Collins Island",-22.23851823,150.30416893,1,0
YCIL,"Carlton Hill",-15.50015372,128.53065179,1,0
YCIN,"Curtin",-17.57481239,123.82282710,1,0
YCIP,"Craigs Pocket",-18.56570265,145.00311997,1,0
YCJU,"Conjuboy",-18.68506596,144.74357224,1,0
YCKD,"Clarke Island",-40.51682509,148.12320928,3,0
YCKI,"Croker Is",-11.16433084,132.48270059,1,0
YCKN,"Cooktown",-15.44747492,145.18529016,1,0
YCKY,"Cocklebiddy",-32.03972230,126.09583722,1,0
YCLE,"Callendale Stn",-37.24357632,140.43775609,2,0
YCLH,"Coolullah",-19.82341642,140.16214756,1,0
YCLI,"Coolibah",-26.33817641,142.57682080,1,0
YCLM,"Collymongle West",-29.48207523,148.78625354,1,0
YCLO,"Cowl Cowl",-33.61165711,145.30032888,2,0
YCLQ,"Cape Leveque",-16.39608723,122.92742996,1,0
YCLR,"Clarendon",-24.25295215,145.22236420,1,0
YCLS,"Colonsay",-27.48220601,151.39030547,1,0
YCLW,"Chilla Well",-21.49809059,130.96674191,1,0
YCLY,"Coleambally",-34.80756386,145.84608190,1,0
YCMA,"Connemara",-24.21656255,142.27580919,2,0
YCMC,"Commanche",-23.34195303,149.87352176,1,0
YCMD,"Commodore",-31.23345410,138.38485683,1,0
YCMH,"Camden Haven",-31.66488479,152.73890459,1,0
YCMK,"Camel Creek",-18.85881301,145.47136785,1,0
YCMM,"Cummins Town",-34.24858250,135.72512272,1,0
YCMT,"Clermont",-22.77655021,147.62308341,2,0
YCMU,"Cunnamulla",-28.03342195,145.62433147,2,0
YCMW,"Camooweal",-19.91508811,138.12371291,1,0
YCNA,"Corona",-23.13334990,143.45013777,1,0
YCNF,"Nifty",-21.67116633,121.58823478,1,0
YCNG,"Cooranga",-36.82250009,140.27540551,3,0
YCNH,"Carnarmah",-29.68385770,115.89589479,2,0
YCNK,"Cessnock",-32.78136707,151.34267722,1,0
YCNM,"Coonamble",-30.97576854,148.37999418,2,0
YCNN,"Coonana",-31.02395615,123.15413809,1,0
YCNO,"Conargo",-35.31745520,145.11372849,1,0
YCNP,"Channel Pt",-13.16025347,130.14351218,1,0
YCNQ,"Coonawarra",-37.27432498,140.81135858,1,0
YCNR,"Cann River",-37.50182790,149.17170116,1,0
YCNW,"Conway",-20.97217138,147.38662316,1,0
YCNY,"Century Mine",-18.75549680,138.70457545,1,0
YCOD,"Cordillo Downs",-26.74671756,140.63957604,1,0
YCOE,"Coen",-13.76565200,143.11923700,1,0
YCOF,"Coffin Bay",-34.58850365,135.51249737,2,0
YCOG,"Coongan",-20.68434301,119.66041806,1,0
YCOH,"Cohuna",-35.82614969,144.21428906,2,0
YCOI,"Collie",-33.35851148,116.19606190,1,0
YCOL,"Coleraine",-36.60870458,141.71350972,1,0
YCOM,"Cooma-snowy Mountains",-36.29268676,148.97126590,2,0
YCOO,"Cooinda",-12.90415238,132.52621918,1,0
YCOR,"Corowa",-35.98884719,146.35570455,2,0
YCOS,"Cosmo Newberry",-27.99416521,122.89698685,2,0
YCOT,"Cormorant",-19.52418540,146.34153426,1,0
YCOW,"Cowan Downs",-18.96619423,140.53491948,1,0
YCOY,"Coral Bay",-23.13312429,113.77893693,1,0
YCPC,"Cape Capricorn",-23.49909941,151.23474619,1,0
YCPD,"Cape Don",-11.30433922,131.82778598,1,0
YCPH,"Copper Hills",-27.95081454,134.33747486,2,0
YCPI,"Cheepie",-26.62954340,145.01395533,1,0
YCPN,"Carpentaria Downs",-18.71773783,144.31354340,1,0
YCPW,"Cape Keer-weer",-13.83677882,141.48544923,1,0
YCPX,"Research Stn",-12.59152928,131.30908207,1,0
YCRA,"Carinda",-30.45924099,147.71172694,1,0
YCRB,"Coorabie",-31.89437802,132.29233175,1,0
YCRG,"Corryong",-36.18334895,147.89276330,1,0
YCRK,"Christmas Creek Stn",-18.87881729,125.92371342,2,0
YCRL,"Crookwell",-34.49935554,149.46529018,1,0
YCRN,"Cranbourn",-41.16099047,147.01376879,1,0
YCRP,"Corella Park",-20.59796503,140.24809833,1,0
YCRS,"Carina Downs",-24.23465828,148.47310080,1,0
YCRT,"Carrieton",-32.40689121,138.51902951,1,0
YCRY,"Croydon",-18.21697013,142.25361191,1,0
YCSA,"Compressor Station 3",-23.64712853,115.14803312,1,0
YCSB,"Compressor Station 5",-26.08496477,115.22621953,1,0
YCSC,"Compressor Station 6",-27.34827849,115.18514224,1,0
YCSD,"Compressor Station 1",-21.44960370,115.95192359,1,0
YCSE,"Compressor Station 2",-22.46980582,115.24647814,1,0
YCSF,"Compressor Station 4",-24.84319291,115.29294477,1,0
YCSI,"Cassilis",-21.25651489,143.01268459,1,0
YCSK,"Casey Skiway",-66.28654671,110.74116687,1,0
YCSL,"Consuelo",-24.65810014,148.46739068,1,0
YCSM,"Crossmore",-22.89364244,144.58404580,2,0
YCSP,"Curtin Springs",-25.33488180,131.76487230,1,0
YCSV,"Collinsville",-20.59602240,147.85637736,1,0
YCSW,"Camp Engstrom Woolshed",-19.41606265,146.54110121,1,0
YCTC,"Cotten Creek",-22.82010815,122.58957078,1,0
YCTH,"Chatsworth (qld)",-21.97198380,140.29915408,1,0
YCTI,"Cockatoo Island",-16.09486098,123.60834306,1,0
YCTM,"Cootamundra",-34.62849388,148.03393495,2,0
YCTN,"Casterton",-37.60698314,141.36175198,2,0
YCTP,"Coen Town",-13.95616641,143.18789344,1,0
YCTS,"Calton Hills",-20.14765921,139.40815571,1,0
YCTW,"Cork Tree Well",-28.32407930,122.39917803,1,0
YCUA,"Cudal",-33.27803203,148.76350095,2,0
YCUD,"Cuddapan",-25.60733822,141.51561201,3,0
YCUE,"Cue",-27.44685209,117.91811774,1,0
YCUM,"Cunberland",-23.57284746,144.92132442,1,0
YCUN,"Cunderdin",-31.62394201,117.22366390,2,0
YCUS,"Cummins",-34.21497075,135.64224529,2,0
YCUW,"Currawilla Hs",-25.14284078,141.34641402,1,0
YCVD,"Cleveden",-35.16590614,148.21443394,1,0
YCVG,"Calvin Grove",-34.69449603,138.57913240,1,0
YCVH,"Calvert Hills",-17.20512843,137.35014655,1,0
YCVK,"Cravens Peaks",-23.32259311,138.59027820,1,0
YCVM,"Caversham (raaf Disused)",-31.84012645,115.97562781,2,0
YCVS,"Cervantes",-30.48593036,115.08475175,1,0
YCWA,"Coondewanna",-22.96478505,118.81246311,1,0
YCWC,"Connellans Wildman Lagoon Camp",-12.65593355,131.71295344,1,0
YCWD,"Cresswell Downs",-17.94763051,135.90498510,1,0
YCWE,"Cape Wessels",-11.00461500,136.76152468,1,0
YCWG,"Coast Watcher Heights",-16.79831454,145.68974869,1,0
YCWH,"Commonwealth Hill",-29.95515011,134.15039818,4,0
YCWI,"Cowarie",-27.70133029,138.33612562,1,0
YCWL,"Cowell",-33.66937725,136.89307975,3,0
YCWN,"Corowa Downs",-26.46040423,143.37183873,1,0
YCWO,"Chatsworth (vic)",-37.83086621,142.71843547,1,0
YCWR,"Cowra",-33.84553317,148.65092446,2,0
YCWW,"Canowindra",-33.55011705,148.66275259,1,0
YCXA,"Cooloola",-25.97362348,153.00300638,1,0
YCXR,"Cox River",-15.87048226,134.56184866,2,0
YCYE,"Coyote Mine",-19.89330848,128.87104521,1,0
YCYH,"Calwynyardah",-17.99846772,124.73176771,2,0
YCYT,"Crystal Brook",-17.37963129,144.44294157,1,0
YCYV,"Crystal Vale",-14.07723983,142.99031386,2,0
YDAG,"Dagworth",-17.93960996,143.59026665,1,0
YDAJ,"Dajarra",-21.70068034,139.53125736,1,0
YDAL,"Dallas",-34.57615145,146.19178625,2,0
YDAR,"Darlington",-42.57291752,148.06792343,1,0
YDAY,"Dalby",-27.16370298,151.26589263,2,0
YDBG,"Dalbeg",-20.25391573,147.29971604,2,0
YDBI,"Dirranbandi",-28.58386156,148.22119575,1,0
YDBR,"Dunbar",-16.04731546,142.39104012,1,0
YDBY,"Derby",-17.36939200,123.66341300,2,0
YDDF,"Drumduff",-16.05355232,143.01707478,1,0
YDDP,"Dundee Park",-27.32408010,147.01136700,1,0
YDDY,"Douglas Daly",-13.83440347,131.18877982,1,0
YDEA,"Bulman Delara",-13.66818387,134.29506483,1,0
YDEG,"Delegate",-37.06309252,148.94066341,1,0
YDEK,"Denmark",-34.94420531,117.39290906,1,0
YDEL,"Deloraine (westhorpe)",-41.52118042,146.63529084,1,0
YDEN,"Denman",-32.38119623,150.62159566,1,0
YDEV,"Devoncourt",-21.21611908,140.23330638,2,0
YDGA,"Dalgaranga Gold Mine",-27.82860488,117.31581674,1,0
YDGI,"Dullingari",-28.13166620,140.88173429,1,0
YDGN,"Doongan",-15.38071716,126.31108666,1,0
YDGR,"Dalgaranga Stn",-27.79237321,116.99194892,1,0
YDGT,"Dalgety Downs Stn",-25.28006944,116.20842732,1,0
YDGY,"De Gray Hs",-20.17659389,119.19258405,1,0
YDHA,"Dhaniya",-12.54893379,136.73873303,1,0
YDHI,"Dhipirri",-12.25002650,135.09291360,1,0
YDHJ,"Dhoyndji",-12.88989697,135.47036605,1,0
YDHP,"Dhuruputjpi",-13.05485992,136.17605371,1,0
YDII,"Dum In Mirrie Is",-12.63527282,130.37233803,1,0
YDIM,"Dimbulah",-17.12968539,145.09714658,1,0
YDIX,"Dixie",-15.11710317,143.31462300,1,0
YDKI,"Dunk Is",-17.93713625,146.14082502,1,0
YDLC,"Dulacca",-26.64221147,149.73707436,1,0
YDLD,"Delmore Downs",-22.46432837,134.89248392,1,0
YDLG,"Dooloogarah",-24.88526000,147.79130256,1,0
YDLH,"Dalhousie",-26.42317431,135.50387059,2,0
YDLK,"Dulkaninna",-29.01966900,138.47950700,2,0
YDLL,"Dunolly",-36.85217300,143.70497100,1,0
YDLO,"Darlot",-27.87957917,121.27621579,1,0
YDLQ,"Deniliquin",-35.55428882,144.94970161,2,0
YDLT,"Delta Downs",-16.99291562,141.31627638,1,0
YDLV,"Delissaville",-12.54787974,130.68464541,1,0
YDLW,"Daly Waters",-16.26364112,133.37655791,1,0
YDME,"Mount Dimer",-30.40116205,119.83033497,1,0
YDMF,"Diemal Find",-29.67044317,119.29066493,1,0
YDMG,"Doomadgee",-17.93943782,138.82152740,1,0
YDMN,"Daly River Mission",-13.74864002,130.68857683,1,0
YDMR,"Delamere Station",-15.62246444,131.64213445,1,0
YDNA,"Maydena (forestry Commission)",-42.76336242,146.56306466,1,0
YDNB,"Doongmabulla",-22.06321173,146.23703726,1,0
YDNI,"Darnley Island",-09.58357100,143.76527900,1,0
YDNK,"Darnick",-32.88195966,143.57365165,1,0
YDNV,"Dynevor Downs",-28.09548398,144.36532663,3,0
YDOC,"Dochra",-32.64710305,151.20883662,1,0
YDOD,"Donald",-36.36117326,143.00547008,2,0
YDON,"Dowerin",-31.16942018,117.04642213,1,0
YDOO,"Donors Hill",-18.71450627,140.54700212,2,0
YDOP,"Donnington Airpark",-19.60127220,146.83974928,1,0
YDOR,"Dorunda",-16.55384175,141.82479762,1,0
YDOT,"Dotswood",-19.62401814,146.29036875,1,0
YDPD,"Davenport Downs",-24.15011495,141.11003682,2,0
YDPO,"Devonport",-41.17164920,146.42766084,2,0
YDPR,"Dneiper",-22.61795719,135.20058407,1,0
YDPT,"Depot Outcamp",-31.57547196,125.18661518,2,0
YDPW,"Deep Well",-24.29847521,134.14346824,1,0
YDRA,"Dongara",-29.29281987,114.92808396,1,0
YDRC,"Dairy Creek Hs",-25.27064469,115.87141416,2,0
YDRD,"Drysdale River",-15.71221761,126.38085250,1,0
YDRE,"Darr River Downs",-22.90180744,143.98073056,1,0
YDRG,"Duaringa",-23.72951834,149.66898678,1,0
YDRH,"Durham Downs",-27.07881680,141.90516377,2,0
YDRI,"Durrie",-25.68444936,140.22849071,2,0
YDRL,"De Rose Hill",-26.43250296,133.26071758,2,0
YDRV,"Dry River",-18.77682990,144.69286329,1,0
YDTY,"Dalgety",-17.51272161,145.42048370,1,0
YDUK,"Duketon",-27.97383714,122.30733359,1,0
YDUM,"Dumbleyung",-33.32193287,117.74861576,1,0
YDUN,"Dunwich",-27.51982455,153.42736239,1,0
YDUP,"Dupuwarrmirri",-12.66897633,135.37805031,1,0
YDVE,"Dale River",-32.28070947,116.53790466,1,0
YDVR,"Docker River",-24.86061753,129.11922302,1,0
YDWF,"Delamere Range Facility",-15.74615913,131.91894449,1,0
YDWG,"Dwellingup",-32.69626105,116.07160683,1,0
YDWP,"Deep Water Point",-16.69832642,123.07549747,1,0
YDWU,"Dalwallinu",-30.20380108,116.65873967,1,0
YDYD,"Derry Downs",-22.07039012,135.33700064,1,0
YDYS,"Dysart",-22.62041595,148.36429535,1,0
YEBV,"Ellensbrook Vineyard",-33.89718537,115.03888788,1,0
YECH,"Echuca",-36.16370821,144.76398732,2,0
YECL,"Eucla",-31.70243610,128.88064471,4,0
YECT,"Eucla Roadway",-31.69367208,128.82864786,1,0
YEDA,"Etadunna Airport",-28.74264105,138.59473604,2,0
YEDE,"Edenhope",-37.02451573,141.26752654,2,0
YEDM,"Edmund Stn",-23.77095067,116.10087230,3,0
YEEB,"Eneabba",-29.83008168,115.24717226,1,0
YEES,"Elderslie",-32.60022829,151.34346965,2,0
YEGA,"Engonnia",-29.31361541,145.85251672,1,0
YEGF,"Eaglefield",-21.48291884,147.69352656,1,0
YEGS,"Elgin Downs",-22.00086510,146.91634509,1,0
YEIN,"Einasleigh",-18.50793919,144.09519155,1,0
YELA,"Ellendale Stn",-17.92180464,124.82724274,1,0
YELC,"Eli Creek",-25.29872049,153.22180708,1,0
YELD,"Elcho Island",-12.01958560,135.57011318,1,0
YELE,"Belele Station",-26.36500227,118.03429847,2,0
YELI,"Ellendale Mine",-17.56208210,124.83676969,1,0
YELK,"Elkedra",-21.17093462,135.44125146,1,0
YELL,"Elliott",-17.52274063,133.52509563,1,0
YELM,"Elmore",-36.48494904,144.64390961,1,0
YELN,"Elliston",-33.64443457,134.89724378,1,0
YELR,"Elderslie",-15.13495411,145.08724531,1,0
YEMC,"Eight Mile Creek",-20.93256819,120.08735539,1,0
YEMG,"Eromanga",-26.71039245,143.26283214,2,0
YEMJ,"Emu Junction",-28.63083836,132.20273670,1,0
YEML,"Emerald",-23.56910308,148.17464491,2,0
YEMM,"Emu Mine",-27.99611777,120.50989497,1,0
YEMP,"Emu Park",-23.25394779,150.81522089,1,0
YEMU,"Emu",-13.15351609,134.84690946,1,0
YEPA,"Epic Energy One",-28.73125329,140.04062229,1,0
YEPB,"Epic Energy Two",-29.56859704,139.94569421,1,0
YEPC,"Epic Energy Three",-30.34994580,139.65601931,1,0
YEPD,"Epic Energy Four",-31.17714722,139.37964376,1,0
YEPE,"Epic Energy Five",-31.97595950,139.20969363,1,0
YEPL,"Epsilon",-28.30314586,141.22653196,1,0
YEPR,"Epenarra",-20.45325523,135.25207378,1,0
YEQO,"El Questro",-16.00395771,127.97737773,1,0
YERA,"Errabiddy Hs",-25.49606048,117.17496007,2,0
YERH,"Earaheedy",-25.61837077,121.57680153,3,0
YERI,"Eringoarrah",-35.06194749,147.69365852,1,0
YERL,"Erldunda",-25.20628785,133.24911781,1,0
YERN,"Ernabella",-26.26416086,132.17638332,1,0
YERO,"Erong Stn",-25.56544501,116.66374855,1,0
YERS,"Ernestina Plains",-20.57997496,141.08820236,2,0
YERU,"Erudina",-31.43625765,139.43303905,2,0
YERY,"Beemery",-29.96908680,146.44119689,1,0
YESC,"Escott",-17.73220608,139.41529592,1,0
YESD,"Eidsvold",-25.36100897,151.10971232,1,0
YESE,"Elrose",-20.97720080,141.00913921,1,0
YESN,"Ellerston",-31.82354362,151.30819762,1,0
YESP,"Esperance",-33.68293921,121.83070504,2,0
YEUA,"Euroa",-36.74468600,145.51579200,2,0
YEUD,"Eudamulla Stn",-24.44935131,115.60822573,2,0
YEUG,"Eurong",-25.51327860,153.12644687,1,0
YEUK,"Euroka Springs",-19.87394389,141.48454173,1,0
YEUL,"Eurella",-26.61836509,148.24099065,1,0
YEUO,"Eulo",-28.16309352,145.04559281,1,0
YEVA,"Eva Downs",-18.00034371,134.86181402,1,0
YEVD,"Evans Head",-29.10264721,153.42052599,1,0
YEVM,"Evesham",-23.03081483,143.71204082,1,0
YEVP,"Everard Park",-27.03686159,132.68538099,1,0
YEVV,"Eva Valley",-14.26625614,132.82879151,1,0
YEWO,"Brewon",-30.23779536,147.52710070,2,0
YEXM,"Exmouth",-22.04114591,114.10456708,1,0
YEYD,"Evelyn Downs",-28.20336000,134.48629800,2,0
YFBS,"Forbes",-33.36399603,147.92906778,1,0
YFCN,"Fort Constantine",-20.47404311,140.58142263,1,0
YFCU,"Fortescue River",-21.29436230,116.13773893,1,0
YFDF,"Fortescue Dave Forrest",-22.29154063,119.43516416,1,0
YFDN,"Federation",-35.01381949,147.37255761,1,0
YFFT,"Farrell Flat",-33.84305850,138.77545760,2,0
YFIL,"Finley",-35.65567450,145.56500637,1,0
YFLI,"Flinders Island (tas)",-40.09123877,148.00545329,2,0
YFLO,"Flora Valley",-18.29652722,128.44617987,1,0
YFLR,"Florina",-14.45313871,131.68688163,1,0
YFLS,"Flinders Island (sa)",-33.72612952,134.50260148,1,0
YFLT,"Fairlight",-15.77400752,144.05400320,1,0
YFMA,"Malahide",-41.58829291,147.97900150,1,0
YFNE,"Finke",-25.59052597,134.58219131,1,0
